dt,constraint_family_num,dam,rtm
2025-04-26,1357050,-11.9718,0.0
2025-04-26,1362820,-71.4752,0.0
2025-04-26,1434909,-1.3003,-2980.1763
2025-04-26,1493821,0.0,-4.3558
2025-04-26,1633359,-91.6411,0.0
2025-04-26,1662404,0.0,-17.6285
2025-04-26,1671070,-0.886,0.0
2025-04-26,1671071,-16.4334,0.0
2025-04-26,1676467,-1260.9514,0.0
2025-04-26,1680066,-313.3593,0.0
2025-04-26,1692664,-13.2039,0.0
2025-04-26,1692665,-421.1222,0.0
2025-04-27,7,-617.8299,0.0
2025-04-27,53,0.0,-247.5255
2025-04-27,92,-126.16460000000001,0.0
2025-04-27,96,-2398.1167,0.0
2025-04-27,164,-132.6029,0.0
2025-04-27,169,-225.7792,0.0
2025-04-27,189,-570.6046,0.0
2025-04-27,259,-8.7617,0.0
2025-04-27,295,-13.8248,0.0
2025-04-27,299,-295.7047,-634.6035
2025-04-27,350,-41.5937,0.0
2025-04-27,409,-457.2051,-446.6012
2025-04-27,420,-30.065199999999997,0.0
2025-04-27,466,-17.599,-47.144800000000004
2025-04-27,469,-865.4382,0.0
2025-04-27,477,0.0,-3.6181
2025-04-27,588,-18.373,0.0
2025-04-27,689,-162.3633,0.0
2025-04-27,740,0.0,-155.05970000000002
2025-04-27,854,0.0,-21.605
2025-04-27,870,-88.81609999999999,0.0
2025-04-27,884,-15.465,-612.6279999999999
2025-04-27,904,-142.78539999999998,0.0
2025-04-27,905,-5.6034,0.0
2025-04-27,951,-64.12219999999999,0.0
2025-04-27,956,0.0,-6.59
2025-04-27,977,-329.5562,0.0
2025-04-27,1024,-316.9157,0.0
2025-04-27,1046,0.0,-9201.9014
2025-04-27,1056,-542.3919,0.0
2025-04-27,34192,-317.84659999999997,-787.1936000000001
2025-04-27,53208,-7397.72,-258.0701
2025-04-27,53793,-4.504,-82.4738
2025-04-27,93430,0.0,-18.9087
2025-04-27,116151,-792.4973,0.0
2025-04-27,156109,0.0,-16.8511
2025-04-27,171105,0.0,-30.0818
2025-04-27,199867,0.0,-3.7716
2025-04-27,236111,-50.425,-49.9493
2025-04-27,274585,-170.1208,0.0
2025-04-27,284668,-284.3655,0.0
2025-04-27,285183,-856.3227,-2.6655
2025-04-27,298241,-297.71229999999997,0.0
2025-04-27,301799,0.0,-411.73990000000003
2025-04-27,320989,-68.3064,0.0
2025-04-27,321546,-361.59360000000004,0.0
2025-04-27,418515,0.0,-467.6659
2025-04-27,476719,-7.2805,0.0
2025-04-27,480442,0.0,-19.1922
2025-04-27,481207,0.0,-67.42540000000001
2025-04-27,510053,0.0,-3752.0005
2025-04-27,515936,0.0,-280.467
2025-04-27,519365,0.0,-60.7654
2025-04-27,603360,0.0,-2179.7895
2025-04-27,606647,-1803.0389,0.0
2025-04-27,787132,-1273.5354,-427.021
2025-04-27,792695,-24.3407,-1229.8435
2025-04-27,915864,-72.5851,0.0
2025-04-27,1001755,-275.8685,0.0
2025-04-27,1121925,0.0,-8922.633
2025-04-27,1223660,-101.3023,0.0
2025-04-27,1223740,-1820.3305,0.0
2025-04-27,1223871,-180.4116,0.0
2025-04-27,1223947,-0.0868,0.0
2025-04-27,1224034,-185.6743,0.0
2025-04-27,1490639,-72.6349,0.0
2025-04-27,1532490,-854.0692,0.0
2025-04-27,1557557,0.0,-1596.9369
2025-04-27,1657913,-111.69749999999999,0.0
2025-04-27,1671070,-0.028,0.0
2025-04-27,1671071,-256.1855,0.0
2025-04-27,1676467,-875.1472,0.0
2025-04-27,1691466,-186.6451,0.0
2025-04-27,1693266,-466.43690000000004,0.0
2025-04-28,7,-356.4617,0.0
2025-04-28,54,-18.97,0.0
2025-04-28,92,-306.3516,0.0
2025-04-28,96,-1206.5592000000001,0.0
2025-04-28,169,-338.6169,0.0
2025-04-28,189,-626.8527,-216.81889999999999
2025-04-28,232,-165.3311,0.0
2025-04-28,268,-60.8224,-123.4163
2025-04-28,299,-470.159,-953.4540999999999
2025-04-28,409,-204.7584,-62.7841
2025-04-28,420,-116.2482,0.0
2025-04-28,426,-8.3555,0.0
2025-04-28,469,-2781.4635,0.0
2025-04-28,647,-1.8821,0.0
2025-04-28,648,-1.6293,0.0
2025-04-28,689,-1293.0309,0.0
2025-04-28,705,-509.97769999999997,-398.12239999999997
2025-04-28,737,0.0,-5845.555
2025-04-28,870,-754.9273000000001,0.0
2025-04-28,881,-61.1348,0.0
2025-04-28,884,-60.3821,-417.7176
2025-04-28,904,-71.524,0.0
2025-04-28,905,-412.973,-0.1748
2025-04-28,951,-163.501,0.0
2025-04-28,1037,-298.9838,-844.3939
2025-04-28,1046,0.0,-1243.9787000000001
2025-04-28,1056,-2825.3514999999998,0.0
2025-04-28,1058,-106.2273,0.0
2025-04-28,1087,-70.7491,0.0
2025-04-28,6850,-0.3912,0.0
2025-04-28,14969,-80.3366,-50.99849999999999
2025-04-28,34192,-970.9799,0.0
2025-04-28,40970,-194.4873,-647.4449
2025-04-28,53208,-1829.5232,0.0
2025-04-28,53793,0.0,-27.9041
2025-04-28,126066,-446.5217,0.0
2025-04-28,171105,-410.0216,-181.0695
2025-04-28,274585,-29.4468,0.0
2025-04-28,283171,0.0,-11868.1546
2025-04-28,285183,-523.015,-2.8271
2025-04-28,298241,-496.5177,0.0
2025-04-28,301799,0.0,-196.4159
2025-04-28,320989,-39.8713,0.0
2025-04-28,390730,-230.9832,0.0
2025-04-28,411728,-652.6985,0.0
2025-04-28,418515,0.0,-129.635
2025-04-28,452831,-5.0921,0.0
2025-04-28,476719,-1004.3050000000001,0.0
2025-04-28,481207,0.0,-4.6009
2025-04-28,515936,0.0,-2403.8736
2025-04-28,519365,0.0,-2378.2375
2025-04-28,521711,-15.4107,0.0
2025-04-28,603360,0.0,-1342.5845
2025-04-28,606647,-3362.8339,0.0
2025-04-28,792695,-148.10500000000002,0.0
2025-04-28,915864,-289.4012,0.0
2025-04-28,931600,0.0,-737.85
2025-04-28,1121925,0.0,-344.2684
2025-04-28,1223660,-110.8212,0.0
2025-04-28,1223740,-1997.2907,0.0
2025-04-28,1223871,-211.0875,0.0
2025-04-28,1224034,-66.14789999999999,0.0
2025-04-28,1224167,-889.0173,0.0
2025-04-28,1224265,-222.0915,0.0
2025-04-28,1224367,-35.2063,0.0
2025-04-28,1434909,-153.1577,0.0
2025-04-28,1532490,-529.5139,-14.3931
2025-04-28,1559964,-24.5553,0.0
2025-04-28,1642954,-1349.7601,0.0
2025-04-28,1671070,-6.6341,0.0
2025-04-28,1671071,-286.2008,0.0
2025-04-28,1676467,-2397.4894,0.0
2025-04-28,1691466,-11.4218,0.0
2025-04-28,1693266,-907.145,0.0
2025-04-29,53,-40.0467,-66.905
2025-04-29,69,-4.3549,0.0
2025-04-29,92,-9.744299999999999,0.0
2025-04-29,96,-486.08,0.0
2025-04-29,112,0.0,-132.13830000000002
2025-04-29,164,-9.3579,0.0
2025-04-29,189,0.0,-30.815500000000004
2025-04-29,268,0.0,-41.0884
2025-04-29,347,0.0,-78.3657
2025-04-29,350,-11.074,0.0
2025-04-29,382,-91.1791,-45.556
2025-04-29,409,0.0,-102.28829999999999
2025-04-29,466,-14.3797,0.0
2025-04-29,491,-163.65,0.0
2025-04-29,492,-21.650199999999998,0.0
2025-04-29,530,-872.5304,0.0
2025-04-29,540,-11.4329,0.0
2025-04-29,647,-0.1168,0.0
2025-04-29,689,-5.8783,0.0
2025-04-29,705,-139.02949999999998,0.0
2025-04-29,845,-1384.9362,-163.6125
2025-04-29,870,-698.2765,0.0
2025-04-29,884,-140.6916,-197.89170000000001
2025-04-29,902,-26.1648,-4.406
2025-04-29,905,-65.0224,-9.298
2025-04-29,940,-404.968,0.0
2025-04-29,956,0.0,-230.0974
2025-04-29,980,-7.8979,0.0
2025-04-29,989,-3.2855,0.0
2025-04-29,1030,0.0,-388.35659999999996
2025-04-29,1037,-310.8694,-709.3331000000001
2025-04-29,1059,0.0,-19.2501
2025-04-29,1087,-18.7643,0.0
2025-04-29,34192,-71.4711,0.0
2025-04-29,150158,-77.1599,0.0
2025-04-29,217105,-16.0821,0.0
2025-04-29,274585,-82.4811,0.0
2025-04-29,284668,-2865.5024999999996,-220.90390000000002
2025-04-29,298241,-390.9602,0.0
2025-04-29,301799,0.0,-176.966
2025-04-29,321546,-7.0004,0.0
2025-04-29,411728,-657.8340000000001,0.0
2025-04-29,418515,0.0,-1563.7943
2025-04-29,510053,-266.8784,0.0
2025-04-29,515297,0.0,-240.3816
2025-04-29,515936,0.0,-996.0459000000001
2025-04-29,519365,0.0,-726.5128
2025-04-29,521711,-1.2236,0.0
2025-04-29,603360,-461.9582,-111.343
2025-04-29,663233,-46.7001,0.0
2025-04-29,787132,-493.9845,-779.2539
2025-04-29,792695,-41.0127,0.0
2025-04-29,909194,0.0,-62.260999999999996
2025-04-29,947929,-16.8837,0.0
2025-04-29,1001755,-18.6601,0.0
2025-04-29,1223740,-203.2768,0.0
2025-04-29,1223764,-22.428,0.0
2025-04-29,1223843,-5.3907,0.0
2025-04-29,1223871,-102.66290000000001,0.0
2025-04-29,1224276,-68.3465,0.0
2025-04-29,1255179,-73.71860000000001,0.0
2025-04-29,1357050,-39.054,0.0
2025-04-29,1414806,-295.2495,0.0
2025-04-29,1532490,-83.4547,0.0
2025-04-29,1557557,-222.24349999999998,-69.8339
2025-04-29,1671070,-28.268,0.0
2025-04-29,1671071,-40.1473,0.0
2025-04-29,1690494,-255.0567,0.0
2025-04-29,1691466,-152.7308,0.0
2025-04-29,1693266,-197.5577,0.0
2025-04-30,53,0.0,-26.0288
2025-04-30,414,-372.3831,-346.653
2025-04-30,530,-25.006,0.0
2025-04-30,588,-69.7173,0.0
2025-04-30,593,0.0,-1652.6827
2025-04-30,655,-226.41590000000002,0.0
2025-04-30,716,-98.8139,0.0
2025-04-30,854,0.0,-206.9833
2025-04-30,902,-176.1207,-40.4638
2025-04-30,940,-24.1676,0.0
2025-04-30,979,-84.4006,0.0
2025-04-30,1030,0.0,-315.6818
2025-04-30,1037,0.0,-26.003600000000002
2025-04-30,53209,0.0,-58.5469
2025-04-30,93430,0.0,-3.7382
2025-04-30,167423,0.0,-2166.1379
2025-04-30,274585,-584.1687,0.0
